,Unnamed: 0,cid,text,time,author,channel,votes,photo,heart,time_parsed,label
534,30,UgxrSGWCk7Z7jJYovRN4AaABAg,Congrats boss tagal nadin pala kitang pinapanood AHAHAHAH,2 months ago,Nesk Oner,UCsdICRWmseImeSrxOdj_0WA,0,https://yt3.ggpht.com/ytc/AMLnZu9MnjsIepQP9h3FwyZCN1QOaWftjS7YCaKRrlsS0w=s176-c-k-c0x00ffffff-no-rj,False,1655402932.129342,compliment
535,31,Ugx0lxpiqtTkVctuJSN4AaABAg,THANK YOU FOR INSPIRING US <33,2 months ago (edited),Pc Ni Juan 2,UC2kTDxmfXjqkWLubvsdbSHg,0,https://yt3.ggpht.com/ytc/AMLnZu_XvNZPayk3VjBH4FrwbElFjw8a05B5877X_0UM=s176-c-k-c0x00ffffff-no-rj,False,1655402932.133251,compliment
536,32,Ugwet84tfu6ZtdFwcLN4AaABAg,congrats pangarap🎉,2 months ago,Luffytaro Ignacio,UChpR21gzj0gQHv2TnlHai6w,0,https://yt3.ggpht.com/ytc/AMLnZu-RnykCt83NX5UqbrVZWZuk9DtZqxIhO-uy-KhbbtCsmH1oIwwNb667oCukZQr1=s176-c-k-c0x00ffffff-no-rj,False,1655402932.139071,others
537,33,UgzJj6eLutKwqgp8cK54AaABAg,Solid ka boss ☝️♥️,2 months ago,Jerome Jaylo,UCrN3LOJOvlihLEL35PJVgAg,0,https://yt3.ggpht.com/WuI9EEzY9hzRB-_eH1AFCwj0NBYjv6Eph8LWFxVuRqVboQcMyWjZ3u5H6DCf94ZUu0H7X6FZWg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.140296,others
538,34,Ugxj5szzw1ypzPYgOed4AaABAg,Deserve 🎉 Hindi nalimutan ni cong si emman 🥺💗 Congratulations cong. Pawerrrr,2 months ago,Hazel Joy Pedernal,UCNuEKvaa9tUpzuyxVFEo4tQ,0,https://yt3.ggpht.com/ytc/AMLnZu-sFZAEpHT8Yix8Eh9lA8nC-Y6j3lxpm77B7-co6A=s176-c-k-c0x00ffffff-no-rj,False,1655402932.529726,others
539,35,Ugy5TsasLv8NK0xIaOd4AaABAg,Congrats team payaman,2 months ago,mhonztoriders,UCWDJPOWdkprReqXWnzXWdwA,0,https://yt3.ggpht.com/uiaZTboQL70kryMEC8_mLjqh2LWIiqsrI91TrsLgTCvAIGG_-uikLbRYfqME2rj-EqKpbZMPvg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.535331,compliment
540,36,Ugy1ML66gk1RlPQ_YGl4AaABAg,Hayup talaga. Pinaiyak mo don Ccccooonnngggtttiiibbbeeeeeee...... Hooh!,2 months ago,Arabianang Hilaw Vlogs,UCMpDnVJNX58WZaYWryhPfNA,0,https://yt3.ggpht.com/ytc/AMLnZu-h6zV565mtiirVHS3-5OvqYc991Rzxz4dxI8DT=s176-c-k-c0x00ffffff-no-rj,False,1655402932.539401,others
541,37,Ugz68imiFNlLQyhm8Jx4AaABAg,Boss Cong Ina Ali's nang team payaman stress namin ingat kayu lagi,2 months ago,Denzel Celerinos,UCKG3dockfGK87QTMU80m9IQ,0,https://yt3.ggpht.com/ytc/AMLnZu9RyJ1MdBdSBKNNXK7HqLapjHUz30WwVIGO6NK7hL8GAnHzddeHFG2ncNq3Ua_M=s176-c-k-c0x00ffffff-no-rj,False,1655402932.539401,others
542,38,Ugx8Njbcvcm4rhxnrKt4AaABAg,Since 2016 here. 🥰,2 months ago,Sharmy Salamat,UCpG9t8TNrrnEHlKtCSFJniA,0,https://yt3.ggpht.com/ytc/AMLnZu9LFBNsXN8qkYx2wm6orFUxu_KkuWefJB4Wf3p-=s176-c-k-c0x00ffffff-no-rj,False,1655402932.543311,others
543,39,UgxhkVqsACRGfvoftN54AaABAg,"Before 100k at ngayon 10M ka na. Ako andito parin, karamdaman lang sa spine nakuha ko 😢😂",2 months ago,OGre x,UCkU9fzhphvGQfEmQOXvWREQ,0,https://yt3.ggpht.com/X1w8DaqMzoxwwBaMWfYW3CC-aTQJdQXxNgXc66_T89IyUO0eLFz3eIOgAHV1T8vi-4dE3W07VA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.55007,others
544,40,UgyR2YZZHRMXVyMnNZt4AaABAg,"Bilang isa sa mga nanonood simula sa 10 utos content, isa ako sa milyun-milyong kasama mong natutuwa sa tagumpay mo, Boss Cong. Salamat sa inspirasyon at mga makapangyarihang payo na binibigay mo sa mga subscribers at tagapanuod mo. Salamat sa Payaman Mindset na itinuro mo sa amin. Pinagdadasal ko na sana ay may marami pang susunod na tagumpay mong ikakatuwa ng mga sumusuporta sayo. More PAWER, Mossing.",2 months ago,Jerome Owrayt,UCpJIEe5fADUBiJA6EVds67A,0,https://yt3.ggpht.com/ytc/AMLnZu_oBJoUZ83ps1o6IMNhglAPMtgSrNKZ1KZhLQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.554081,compliment
545,41,UgxMRet7ATbF-cLn12J4AaABAg,Silang,2 months ago,Herong Gala,UCMHsHPX5cXV0hZ6_ggqqsEg,0,https://yt3.ggpht.com/uDQgiZ2K54cA8CB1gnRvBtLNqLj52FXySq8FIbm8skzJUCtmkztmTpC36c54Z0HdaGQf1-w6kA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.554081,others
546,42,UgxK1psB0iHKwMnOstx4AaABAg,Inspiring hahaha medj nakakaiyak ngyon gawa ng stress sa thesis and pressure pamilya at sa future pati na rin sa unsure decisions hahahhaa thank you uncle for reminding us!! 💛☹️,2 months ago,Angelica Murillo,UCUxy35WKOAuiSzUv24Ig-Zg,0,https://yt3.ggpht.com/ytc/AMLnZu9KtKFeuTcUlzr8NB2Z_EOrpuJjcKBNM6XwUwnI=s176-c-k-c0x00ffffff-no-rj,False,1655402932.558082,compliment
547,43,UgxAfN2nSLatUmLARPl4AaABAg,"Congratulations lods!!! Very inspiring!!! Nakakaiyak!! Andito kami, kasama nyo sa tagumpay! Team Payaman. 🤟🏼🤟🏼🤟🏼",2 months ago,itsMeNesh,UC9BvztNsznvAAbblRalHDoA,1,https://yt3.ggpht.com/ytc/AMLnZu8zKP2qHxfBNQXjHKCa5kerpjDTPvTYpQJaGaYOJg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.564995,compliment
548,44,Ugz6kEoOF3czyigt-lh4AaABAg,congrats po Cong T.V👏👏🎉 ...inGat po palagi GOD BLESS po...watching always your vlogs from bukidnon🥰,2 months ago,Jeannilyn Novecio,UC3vb9UDYfFiPFjlZJDpHGBA,0,https://yt3.ggpht.com/ytc/AMLnZu9Uxd7sSSaVWowFPx2-LnR_xL8UtFHKuOooF3J0_YhaD2iyEZxVIan1467cASrz=s176-c-k-c0x00ffffff-no-rj,False,1655402932.569015,compliment
549,45,UgwdT4I-MbXBCjtPDel4AaABAg,happy 10m kuya congggg we are all so proud of you ❤,2 months ago,Sophia Nhicole Parin,UCJg8qy28HQ1Ro7dCVs0-rOQ,0,https://yt3.ggpht.com/UoAUOwlYaQWCVqJbKFg4LUa8XhdOyoytlba47ovbPf7VI7w3piK4DXXefVDnvt51vcH3pzfO3Wk=s176-c-k-c0x00ffffff-no-rj,False,1655402932.569015,compliment
550,46,UgxPTv30F13Yb7tucct4AaABAg,Solid to magkakaroon ng sariling subdivision yung team payaman,2 months ago,Jhags Vlog,UCnlA1XcZRihrqUKsgm-QfnQ,0,https://yt3.ggpht.com/ytc/AMLnZu99ClG2hFWatUFTS9e5179E4llcm4atGL1f-HrlEg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.573014,others
551,47,UgxYFBQlVAfYGn_naUB4AaABAg,Congratulations boss Cong 🎉🎉,2 months ago,Manuel Macalalag,UCqVOnzzgSzHhnxQCnzKu6Ow,0,https://yt3.ggpht.com/ytc/AMLnZu-qIKDBZ5yii5cnhWSGAZ-wZ6pevMk7nrEJxtWRcA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.579954,compliment
552,48,UgzX9CUKo3soK-2JPJN4AaABAg,"pina ka best gift sa inyo ni ate viy si
K
  I
    D
       L
         A
            T",2 months ago,Shang Hai,UCx315APPd0NjqagVvATqphQ,0,https://yt3.ggpht.com/eWa65MDd53B5tdxiX0CNBbetCKQ3UEwO3FbqHR0T7Ccz-l7XKqQhN1g69WMFOpwgItQ93RfGoQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.584013,others
553,49,UgyBk31fK24OEhdf9Ad4AaABAg,isipin mo i started watching cong nung sa fb pa sya and now he has 10 mil subs and counting salamat naging inspirasyon ka sa maraming tao especially to me. i wish to meet you someday and makapagpapicture man lang hehehe good luck sa inyong team payaman,2 months ago,Nae Kun,UCvT5cUfNwMfYTEqB0rL35Iw,0,https://yt3.ggpht.com/ytc/AMLnZu9QePN32am8CiqI9CRddCFAyW_vP_EvKQMgAq8L3A=s176-c-k-c0x00ffffff-no-rj,False,1655402932.584013,compliment
554,50,UgwtDk8PplH6MQgsALd4AaABAg,👍👍👍,2 months ago,Sally Amoore iti Daya,UCTEvLE46-vvYp85zjt4jb6w,0,https://yt3.ggpht.com/ytc/AMLnZu-MmCPiIBu6gkIreA2bDTzeVu5LEuYNOlQ-65McKw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.587959,others
555,51,Ugz9w79n_072QI8wDGR4AaABAg,gusto ko yung vid mo ng bibigyan mo mama mo ng sampung milyon at nanghingi kau pang bayad koryente kapait papicture ❤️❤️❤️,2 months ago,Shang Hai,UCx315APPd0NjqagVvATqphQ,0,https://yt3.ggpht.com/eWa65MDd53B5tdxiX0CNBbetCKQ3UEwO3FbqHR0T7Ccz-l7XKqQhN1g69WMFOpwgItQ93RfGoQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.59482,others
556,52,UgwU5mpg3GXTgovx4yh4AaABAg,Kuya congkailala niyo po si harri oz diba nung barber papa ko po un paghindi ka po daw busy baka pwede daw po kita makita heheh,2 months ago,PhoenixDrive9837,UCz83SW2UaHUHKikEF4pkbyA,0,https://yt3.ggpht.com/Ia5Tr0_Y8-EDey5cFcUUIXtoqEVWyU5v-IpzzHFW7n8NJCbObJgkk_dIJyIlSNHz_Z9pZm_Q554=s176-c-k-c0x00ffffff-no-rj,False,1655402932.59482,others
557,53,UgxDJBGHaJRk5L4pAbN4AaABAg,Grats boss cong,2 months ago,ulysses pogi,UCWtKeZy5zWsn8YwwEuIeZ_w,0,https://yt3.ggpht.com/ytc/AMLnZu8L4kfpxwQvYh6Va3NTJL9aZFouLKnmL7k6CQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.59889,compliment
558,54,UgzN6KuoAj1XITyaDmR4AaABAg,ngayon ko nalang uli na rinig sayo yung chicken peace keikk pawer punyemas,2 months ago,Johnearl Rizado,UCdneq0oZ1aZRmrka2X-O5uA,0,https://yt3.ggpht.com/ytc/AMLnZu99eWgOZXqxBETF4po_oVhVPp1QZlQbOgSWUFqvSQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.987956,others
559,55,Ugz1Kym742f-A34sz214AaABAg,"Congratulations po team payaman, Sana ako din maging team payaman pag laki ko",2 months ago,BaKaLoRDs,UCfc-tH-Gr0f1JE6USKYfKkw,0,https://yt3.ggpht.com/2FcqHZK1am0i-UDCjg0J0JB1fh9fLsUYcfzV6kvYd2vfPZZlfdPcKhXofww6EZdAcDDaazjlmA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.99462,compliment
560,56,UgxVcPNOFE_IWy9YVJx4AaABAg,Congratulations po idol🙌🏼💗,2 months ago,Jera Layson,UCE7vRatRJNuQgoTuLx6O3UA,0,https://yt3.ggpht.com/ytc/AMLnZu8q94z73Padw0I5Svdw0HWSqGAaFuMgjlv6DPAl=s176-c-k-c0x00ffffff-no-rj,False,1655402932.998689,compliment
561,57,Ugx2cf8ZEhS521M9Mod4AaABAg,Taena tumaas balahibo kk,2 months ago,Ally Santiago,UC781yLzUQmLYwT-p2S4LWEQ,0,https://yt3.ggpht.com/ytc/AMLnZu9TgjqtS-5YZQ13WvSYmuL1LeUwqkbEJr7LglDcJg=s176-c-k-c0x00ffffff-no-rj,False,1655402933.005573,others
562,58,UgztVIbJNHHhCFhS9fx4AaABAg,From sampong utos ng vape era here congratulations my idol,2 months ago,Vincent Tungul,UCm_OSogJYy0fyPPrmA1WzWw,0,https://yt3.ggpht.com/ytc/AMLnZu9YGOp09NJ815S2gn3Gxr2WUTGlRk1EvoMWbqxa=s176-c-k-c0x00ffffff-no-rj,False,1655402933.009643,compliment
563,59,Ugym_bXiq3_oB5kNhAR4AaABAg,Na inspire talaga ako mag nakaw sa banko  nung napanood ko to ang sarap mabuhay,2 months ago,BASTI,UCD1DteuyQRXvPmxDFLImUKw,1,https://yt3.ggpht.com/ytc/AMLnZu_oXDVCYUc9xiYhL79lb_7ENRnBlERUncPFhl_c=s176-c-k-c0x00ffffff-no-rj,False,1655402933.009643,others
564,60,UgyI7QwV8MCfC2OHzgd4AaABAg,Nayswan tenem mauungusan na nito si davie504 😅😆,2 months ago,Heroll ヘロル Asuncion,UC_LVa621hsuHy7aAU5WXHCQ,0,https://yt3.ggpht.com/ytc/AMLnZu9MdvWIJNZtscG6VqM67Qj0rtgP4hzeGKGmbGKs=s176-c-k-c0x00ffffff-no-rj,False,1655402933.013608,others
565,61,Ugy8_96mbt0hG9VQSKV4AaABAg,hindi pa cong TV unang channel mo nun haha nakakatuwa kasi ilang years kadin namin nakasama at makakasama pa haha salamat idol sa pag bibigay samin lakaz!,2 months ago,triztan guzman,UCCQpHNtRgXuQJ8DLe-gF3Rg,0,https://yt3.ggpht.com/ytc/AMLnZu80f4bQSFv5rHGpcIxpjY2YbCWIvMTcABvhiGZN=s176-c-k-c0x00ffffff-no-rj,False,1655402933.020203,others
566,62,UgwAOnUWoeYmY8QEp5t4AaABAg,Pawerrrr<3!!,2 months ago,John Christopher Emperador,UC-_FR23E5eoj4wsz7m6bSFQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ZSzkCJbz9WdInXVrDyuP1s26mIyvqvm9rEg=s176-c-k-c0x00ffffff-no-rj,False,1655402933.024242,others
567,63,UgwhAAHube89XJ9Cult4AaABAg,Subscriber moko nung 400k followers ka palng cong kaya CONGRATS IKAW ANG INSPIRATION KO BAKIT PINUPUSH KO ANG FASHION ko!☝️☝️☝️ POWER!!!,2 months ago,Armando Magada Jr,UCLdK2HosstEtxr_Bn0IsZIw,0,https://yt3.ggpht.com/er9UNDSD1AfpjJNkTBPMJex43YKKYv3UGOVL0sJWXWTlV67KimFy9rgtTdeVgB6mFvY4xRSXfA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.024242,compliment
568,64,UgyeTNrgiQbBXhlEpzZ4AaABAg,"Kakamiss yung outro!! HAPPY 10M!
BEEN WATCHING SINCE NAG LALAWAY KA SA GHOST FIGHTER VID MO!!",2 months ago (edited),Princess De Guzman,UCho69zH-PQgZAwA238ayvfQ,0,https://yt3.ggpht.com/ytc/AMLnZu-Xbfiy_dwHMGiJ3ugOf_mx0va_N4NQuixueRokVwA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.028215,compliment
569,65,UgyAMLDXSftauHC4Hwl4AaABAg,Kainin mo ung stewardess 👩‍✈️ Cong HAHAHA,2 months ago,Miguel Yriarte,UCNxCGa71waoi-AJAKSwLkiQ,0,https://yt3.ggpht.com/ytc/AMLnZu-WW9wxzdXKkRJOtNSWz5yoGCq9ASx3X8W2eU5t9h-zreq8r2OHWPhDvIiTULpc=s176-c-k-c0x00ffffff-no-rj,False,1655402933.03478,others
570,66,Ugx-IC8uZGme75dxWk14AaABAg,🤍🤍🤍🤍🤍,2 months ago,clarissa rose Castillo,UCDUCaqKANY0GqaiJIJD8QQg,0,https://yt3.ggpht.com/ytc/AMLnZu_quhU7WtSqk6KRvX6WIF-usS33GXet0pionvIY=s176-c-k-c0x00ffffff-no-rj,False,1655402933.036049,others
571,67,UgxtXdbQhEUPEnmd9-B4AaABAg,Congrats po Sir Cong 👏☺️,2 months ago,lindsayganda,UCMW1prF2lCK2bWCrHaqz_og,0,https://yt3.ggpht.com/wlNQKHw-KV1aqI7UovVhKnMl-dcoHR_4xwrVyO8C7Z6VQsu5sRCiRnBcasktFdpSXuIVBPkfvQ=s176-c-k-c0x00ffffff-no-rj,False,1655402933.040054,compliment
572,68,UgzU-azmDUptQMV2LfN4AaABAg,"Ganon kana kayaman?! Lapit muna mabili china boss cong. Chicken feet gang dito, power sayo! ☝️",2 months ago,Crisandy Murillo,UCgk7PYEwvH27s6xf8axwrLA,0,https://yt3.ggpht.com/ytc/AMLnZu-KerzDvV6l0wbMDJ7B6kN1JPd0Y_rWO_4RywqwNNx0yBkwovqSz0kio6p6hKlA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.044021,others
573,69,UgzVi3rEAjv2lTtl8Ol4AaABAg,Congrats sa Mr Beast ng Pinas 🔥,2 months ago,Reymart Cachero,UCTrJpBVy6TOFnWFGPqJwDgw,0,https://yt3.ggpht.com/ytc/AMLnZu_j5BtseG4a6WktR_iuVYizya3dC7gt8HTyVauvRyCVbUOsP9GTdc5gRqVAsCPM=s176-c-k-c0x00ffffff-no-rj,False,1655402933.049639,compliment
574,70,UgxGfCuncBEUvBrCu-l4AaABAg,inamoka kuya indae HAHAHAHAHhaha,2 months ago,John Paul Oyao,UCfHoIQg-kpqygeijQ8Yngig,0,https://yt3.ggpht.com/ytc/AMLnZu-0ECrjymlTh-AtDUBLjcOU_6Lw0a9OnQ-hnA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.050925,others
575,71,UgwX5U3CL2x16CeMnJ14AaABAg,Ikaw ang inspirasyon ko idol.. noong una kala ko dn imposible pero sa bawat video mo nahihiya ako sa sarili ko.. kea sinusubukan ko kht mhirap.. lalo na construction trbho ko.. mhirap mag edit pag pagod.. pero lods hintayin m ko.. mag kikita dn tayo..,2 months ago,TaeLangTv,UCOo6Xi4oBmrxowxGc2emFtw,0,https://yt3.ggpht.com/ytc/AMLnZu9fBbW_YcNqa9oSr-LVI3ZINMq12FXPaHUk-BII=s176-c-k-c0x00ffffff-no-rj,False,1655402933.05499,compliment
576,72,UgwJTTFXnt-WpltEr6F4AaABAg,❤❤❤,2 months ago,Aiza Guerra,UCoFfzMghoEuNSxBscVcvoMg,0,https://yt3.ggpht.com/ytc/AMLnZu_5r0ynBtkRJP0jGIIpw2SFP2klLckvsqxB9mOYbQ=s176-c-k-c0x00ffffff-no-rj,False,1655402933.058932,others
577,73,Ugz0KlexfI3MouN9m3Z4AaABAg,Happy 10M Sub idol!,2 months ago,PAPA BILLY CHANNEL,UCXZFNHErOvfaDs4Y3Gyq8HQ,0,https://yt3.ggpht.com/9hseUE4k-yQE6Q2UhvpUaK8zxEI1_ZqYBWhHpLGtZeub9NQkFMyLza2K20z73jtd3K157qZGzWc=s176-c-k-c0x00ffffff-no-rj,False,1655402933.065212,compliment
578,74,UgximLFRNLXXi1JV0tt4AaABAg,yung andon si emman solid ka talaga boos cong!!!!!!,2 months ago,Prince Jacob Verzo,UC20DeWkNgeHwngX4F5sQEdQ,0,https://yt3.ggpht.com/ytc/AMLnZu9L0ApbYTCNwRUqoQS9bFfLCG44d4pdajgDKo1zUA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.51501,others
579,75,UgwbOEqxi59-4_dKx3Z4AaABAg,Sobrang idol talagaaaa kita boss cong🥺❣️,2 months ago,okkin gemarino,UCodqiG1UIzwaP6RY5FquJ3g,0,https://yt3.ggpht.com/ytc/AMLnZu8ITJ-Co66Hqoeolntjj0PLx1M4Xvgfj4y8XSiC=s176-c-k-c0x00ffffff-no-rj,False,1655402933.520829,compliment
580,76,UgxaWmf2YHR59QgFJW94AaABAg,Kuya cocon tangina ka wag kang mamamatay🤣🤣🤣🤣🤣,2 months ago,Harold Criston Borbo,UCGmUMGHZ7ssDSj6-qZ503Kg,0,https://yt3.ggpht.com/ytc/AMLnZu-i6yl9ivSeBDysJQdGKF7ZQz0avDiZIfSCiBtz=s176-c-k-c0x00ffffff-no-rj,False,1655402933.5249,compliment
581,77,UgykOFVtej2f4C-QzsJ4AaABAg,"congrats boss cong, nandito ako since 20k mo, naging inspiration at ilaw ka nung mga araw na kailangan kita. labyu boss cong keep on dreaming lang!!",2 months ago,Hans Rubino,UCKCIzKAGnn4zELhq7nMuFGg,0,https://yt3.ggpht.com/ytc/AMLnZu8BPMWSHHeJ1oCXTq1CrhJ67RMMlWBao8D3Jbk_9A=s176-c-k-c0x00ffffff-no-rj,False,1655402933.52884,compliment
582,78,Ugx7UyHr3bbBoOcjPr14AaABAg,10:17,2 months ago,hamster,UC2poLWu11ZTTkEVhd37FXYw,1,https://yt3.ggpht.com/ytc/AMLnZu-20xNPON5gHvAFJNmtpZcYbpjBVmSW6abz2fq5C9FNq6QnqYAmitY8vwSUsiLi=s176-c-k-c0x00ffffff-no-rj,False,1655402933.52884,others
583,79,UgwF6BwnJgwyYtFz0454AaABAg,You deserve all the success in the world kuys Cong and the rest of Team Payaman. Thank you for being the source of our laughter and happiness amidst the chaos around us.,2 months ago,Fa Angela Reboton,UCRX2bmpYDvHXVd-lyqGVvPQ,0,https://yt3.ggpht.com/ytc/AMLnZu_w1NYClWEn_CMPRy8rL75oTqU9Ywwl5hDQpes=s176-c-k-c0x00ffffff-no-rj,False,1655402933.532838,compliment
584,80,UgySmkJO5ricudZnePJ4AaABAg,thank you kuya cong🙁,2 months ago,Gwen Denielle Dela Cruz,UCv-Ijf3uc1zKOIrYQwtT-Rw,0,https://yt3.ggpht.com/KEOIavwwwQjZrkdr4hgHF5w8h6HzWI9iEBNTpTWRRuU8ZAvRiQAhPcBNXgB57vV0B2o20GDdKY4=s176-c-k-c0x00ffffff-no-rj,False,1655402933.536833,compliment
585,81,UgyKTVoIECjKrQR03jF4AaABAg,congrats idol CONG 👏,2 months ago,Christian Michael Jardin,UCfZMgmvSw0yGq-qjFsGOd2Q,0,https://yt3.ggpht.com/hf22FtK3iB1s6M4sjPVzkmQD_92w3nddSmpAfdGBzHvoNdfa_0b70Vdhty37moaBayBgbbJ9S-I=s176-c-k-c0x00ffffff-no-rj,False,1655402933.543585,compliment
586,82,UgxZC66ucPAXzbHM_cN4AaABAg,NAKAKAIYAAAAAAAAAK! PAAWEEEEEER 😭🎉,2 months ago,Rezie L. Geraldo,UCbfSVgcAPfxgw_oOEgQWN2Q,0,https://yt3.ggpht.com/ytc/AMLnZu9wGIIaCfv9ljrV2_3ds8NvqRZEM7jHF4LECN4etA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.543585,others
587,83,UgyXFV4G3gj4pAqi_nd4AaABAg,happy 10million subscribers Lodi Cong,2 months ago,Ez JaZz TV,UCVL2xlcj-ERDur3JKv1_KZA,0,https://yt3.ggpht.com/ytc/AMLnZu8WcyBLlMWyQVMKdvHbn9cwzTNsaHz7W8dgDXU7Gc0YWWpO9LorJjje95sez-D0=s176-c-k-c0x00ffffff-no-rj,False,1655402933.547656,compliment
588,84,Ugyybx1ps0xdUNaBkqh4AaABAg,"my inspiration!!! ✨ Congratulations, Cong and TEAM PAYAMAN!",2 months ago,Krisha Azucena,UC_m3CjOklu72E103xDas_kw,0,https://yt3.ggpht.com/ytc/AMLnZu-64WTxjdWTUAZTX5ocpoj49B364A4HG2Qs4bnZYg=s176-c-k-c0x00ffffff-no-rj,False,1655402933.55162,compliment
589,85,UgxsR5HV3DySkfKEncl4AaABAg,THE LEGENDARY CAP IS BACK!!!,2 months ago,Vince Silva,UC7pS3aYz3to6Uj8DXGutPHw,0,https://yt3.ggpht.com/TJ6EbuVmTwpcbufRfxWvCddLno7rXSVvtJlAfX3LXB-XGIgo3KR14ekZSFPp7PNTpcaWU2HM_g=s176-c-k-c0x00ffffff-no-rj,False,1655402933.555621,others
590,86,Ugyb5yIfaSS4krQdQNZ4AaABAg,"Ang totoo dikopa alam ang gusto ko sa buhay, pero nung napanood koto grave yung positive energy thank you boss Cong",23 hours ago,mark buenaflor,UCs_JPZhvxwvDSNl3akftRjg,0,https://yt3.ggpht.com/ytc/AMLnZu-0mEIAE-pERzCkGSwzLLtmDvMzV7uUXqTtcQ=s176-c-k-c0x00ffffff-no-rj,False,1660590527.648638,compliment
591,87,Ugwm2DIBL0E5LTkxm9x4AaABAg,"Congrats po sir cong,..nkaka proud lang po..☺️☺️☺️",2 days ago,Grace Ann,UCfkQ_b0g8Xc1W2biX_JAmnw,0,https://yt3.ggpht.com/ytc/AMLnZu9zK9XDkVB47-95ILykWYuaBw0ccMCwpTH5CLn9-7ZhwH1slb6vNFSjV6XeV7fX=s176-c-k-c0x00ffffff-no-rj,False,1660500527.655485,compliment
592,88,UgxveJ5m8vrdOVWcVcR4AaABAg,"ito ung namiss ko talaga..  ung parang may kalaghara sa huli 🤣🤣🤣
solid ka chickenfeet.. ❤️❤️❤️
papakilala kagad kita Cong sa nilalang na mas bumubuo ng buhay ko.soon 😍😍❤️",3 days ago,Lynark guevarra,UCG4VRrPrR3y9SGrPdGl0NYw,0,https://yt3.ggpht.com/ytc/AMLnZu9tMt5qvrtLVirbHoNNDoqhCIDFiiO7M6toBE81=s176-c-k-c0x00ffffff-no-rj,False,1660414127.663491,compliment
593,89,UgzXRPa61YOHPt5gDll4AaABAg,Congrats 🎉,4 days ago,Ryan Amer,UCAYQRHocrDgNQIyaWE0vOIw,0,https://yt3.ggpht.com/ytc/AMLnZu8ys9snJQIyIke1QcaQ95R8dlgmNG1IA2RnuY8SpAuhAhx3Oa6H6F-ydgY2H2tx=s176-c-k-c0x00ffffff-no-rj,False,1660327727.663491,others
594,90,Ugy7CG621k7sp3MeO7h4AaABAg,Salamat idol Kuya Cong pina-lakas Moko abutin pagarap ko,4 days ago,Ryan Amer,UCAYQRHocrDgNQIyaWE0vOIw,0,https://yt3.ggpht.com/ytc/AMLnZu8ys9snJQIyIke1QcaQ95R8dlgmNG1IA2RnuY8SpAuhAhx3Oa6H6F-ydgY2H2tx=s176-c-k-c0x00ffffff-no-rj,False,1660327727.671487,compliment
595,91,UgyG4rrorXwF-fdceKN4AaABAg,kamiss yung outro,4 days ago,Jinji Majiko,UCP8XgueyOzPYps1er35lIOA,0,https://yt3.ggpht.com/B1q8asphNlY5aGrhEBHIM3YmRdZR4kzTUCCuSE7rBVzo210fE_qO8VO8UjwAyra2ByPT8zAE3Q=s176-c-k-c0x00ffffff-no-rj,False,1660327727.679489,others
596,92,UgyK6L6RkQWZOT7zeft4AaABAg,Pinaka idol,5 days ago,ABOG KITCHEN,UC13wvD0MWHjOi6kkg1xJb4w,0,https://yt3.ggpht.com/ytc/AMLnZu_ROsECpetUXdK70x1thhk6cOSkdE8wQqQ_-aF7Tg=s176-c-k-c0x00ffffff-no-rj,False,1660241327.68349,compliment
597,93,UgxT0dpoQaHVV1f0rrB4AaABAg,<3,6 days ago,civil service,UCCbX92oWqO1rapkwgvxGU4A,0,https://yt3.ggpht.com/ytc/AMLnZu8siS3QKPZlz48W1dMKzUMzThrK8NmXc4zbexbFZp0AypNk4ldiFv96yio_i58L=s176-c-k-c0x00ffffff-no-rj,False,1660154927.687491,compliment
598,94,UgyGfjtShPh90qUUBQZ4AaABAg,qualityyyyyyyyyyyy,6 days ago,civil service,UCCbX92oWqO1rapkwgvxGU4A,0,https://yt3.ggpht.com/ytc/AMLnZu8siS3QKPZlz48W1dMKzUMzThrK8NmXc4zbexbFZp0AypNk4ldiFv96yio_i58L=s176-c-k-c0x00ffffff-no-rj,False,1660154927.69549,compliment
